Timestamp,Direction,Speed
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,,0
2023-09-01 22:55:11,Upward,50.28916384272063
2023-09-01 22:55:11,Upward,14.0
2023-09-01 22:55:12,Upward,2.0
2023-09-01 22:55:12,Upward,31.064449134018133
2023-09-01 22:55:12,Downward,11.045361017187261
2023-09-01 22:55:12,Right,2.0
2023-09-01 22:55:12,Downward,2.8284271247461903
2023-09-01 22:55:12,Upward,0.0
2023-09-01 22:55:12,Right,2.0
2023-09-01 22:55:12,Downward,13.416407864998739
2023-09-01 22:55:12,Downward,5.0
2023-09-01 22:55:12,Downward,199.82242116439286
2023-09-01 22:55:12,Right,4.0
2023-09-01 22:55:12,Right,7.0
2023-09-01 22:55:12,Downward,7.211102550927978
2023-09-01 22:55:12,Downward,3.0
2023-09-01 22:55:12,Downward,3.0
2023-09-01 22:55:12,Downward,3.0
2023-09-01 22:55:12,Downward,3.0
2023-09-01 22:55:12,Downward,3.0
2023-09-01 22:55:12,Downward,3.0
2023-09-01 22:55:12,Downward,3.0
2023-09-01 22:55:12,Downward,3.0
2023-09-01 22:55:12,Downward,3.0
2023-09-01 22:55:12,Downward,3.0
2023-09-01 22:55:12,Downward,3.0
2023-09-01 22:55:12,Downward,3.0
2023-09-01 22:55:12,Downward,3.0
2023-09-01 22:55:12,Downward,3.0
2023-09-01 22:55:12,Downward,3.0
2023-09-01 22:55:12,Downward,3.0
2023-09-01 22:55:12,Downward,3.0
2023-09-01 22:55:13,Downward,3.0
2023-09-01 22:55:13,Downward,3.0
2023-09-01 22:55:13,Downward,3.0
2023-09-01 22:55:13,Left,153.08167754502824
2023-09-01 22:55:13,Upward,62.76941930590086
2023-09-01 22:55:13,Upward,49.01020301937138
2023-09-01 22:55:13,Upward,47.0
2023-09-01 22:55:13,Upward,26.019223662515376
2023-09-01 22:55:13,Upward,16.0
2023-09-01 22:55:13,Upward,11.045361017187261
2023-09-01 22:55:13,Upward,6.082762530298219
2023-09-01 22:55:13,Upward,3.0
2023-09-01 22:55:13,Upward,2.0
2023-09-01 22:55:13,Upward,1.0
2023-09-01 22:55:13,Left,1.0
2023-09-01 22:55:13,Upward,0.0
2023-09-01 22:55:13,Left,1.0
2023-09-01 22:55:13,Left,2.0
2023-09-01 22:55:13,Left,2.23606797749979
2023-09-01 22:55:13,Left,2.0
2023-09-01 22:55:13,Downward,2.23606797749979
2023-09-01 22:55:13,Downward,1.4142135623730951
2023-09-01 22:55:13,Downward,1.4142135623730951
2023-09-01 22:55:13,Downward,1.0
2023-09-01 22:55:13,Downward,2.0
2023-09-01 22:55:13,Downward,1.0
2023-09-01 22:55:13,Downward,1.0
2023-09-01 22:55:13,Downward,1.0
2023-09-01 22:55:13,Downward,1.0
2023-09-01 22:55:13,Downward,33.015148038438355
2023-09-01 22:55:14,Downward,1.0
2023-09-01 22:55:14,Left,1.0
2023-09-01 22:55:14,Left,1.0
2023-09-01 22:55:14,Upward,2.8284271247461903
2023-09-01 22:55:14,Upward,36.013886210738214
2023-09-01 22:55:14,Upward,9.486832980505138
2023-09-01 22:55:14,Upward,15.132745950421556
2023-09-01 22:55:14,Upward,18.027756377319946
2023-09-01 22:55:14,Upward,24.020824298928627
2023-09-01 22:55:14,Upward,26.0
2023-09-01 22:55:14,Upward,26.0
2023-09-01 22:55:14,Upward,22.02271554554524
2023-09-01 22:55:14,Upward,17.029386365926403
2023-09-01 22:55:14,Upward,13.152946437965905
2023-09-01 22:55:14,Upward,8.06225774829855
2023-09-01 22:55:14,Upward,5.0
2023-09-01 22:55:14,Upward,2.23606797749979
2023-09-01 22:55:14,Upward,0.0
2023-09-01 22:55:14,Downward,2.0
2023-09-01 22:55:14,Downward,6.082762530298219
2023-09-01 22:55:14,Downward,11.045361017187261
2023-09-01 22:55:14,Downward,22.02271554554524
2023-09-01 22:55:14,Downward,25.019992006393608
2023-09-01 22:55:14,Downward,30.066592756745816
2023-09-01 22:55:14,Downward,24.08318915758459
2023-09-01 22:55:14,Downward,21.095023109728988
2023-09-01 22:55:14,Downward,5.0
2023-09-01 22:55:14,Upward,18.110770276274835
2023-09-01 22:55:14,Upward,32.01562118716424
2023-09-01 22:55:14,Upward,39.05124837953327
2023-09-01 22:55:15,Upward,32.14031735997639
2023-09-01 22:55:15,Upward,8.54400374531753
2023-09-01 22:55:15,Upward,2.8284271247461903
2023-09-01 22:55:15,Left,319.7577207824699
2023-09-01 22:55:15,Upward,31.25699921617557
2023-09-01 22:55:15,Upward,36.68787265568828
2023-09-01 22:55:15,Upward,18.35755975068582
2023-09-01 22:55:15,Right,11.180339887498949
2023-09-01 22:55:15,Upward,14.212670403551895
2023-09-01 22:55:15,Upward,10.04987562112089
2023-09-01 22:55:15,Upward,8.246211251235321
2023-09-01 22:55:15,Upward,5.830951894845301
2023-09-01 22:55:15,Upward,3.605551275463989
2023-09-01 22:55:15,Left,2.23606797749979
2023-09-01 22:55:15,Left,2.23606797749979
2023-09-01 22:55:15,Left,2.0
2023-09-01 22:55:15,Left,2.23606797749979
2023-09-01 22:55:15,Left,2.23606797749979
2023-09-01 22:55:15,Downward,1.4142135623730951
2023-09-01 22:55:15,Left,1.0
2023-09-01 22:55:15,Upward,1.4142135623730951
2023-09-01 22:55:15,Left,1.0
2023-09-01 22:55:15,Upward,0.0
2023-09-01 22:55:15,Left,2.23606797749979
2023-09-01 22:55:15,Left,3.1622776601683795
2023-09-01 22:55:15,Right,2.23606797749979
2023-09-01 22:55:15,Upward,2.8284271247461903
2023-09-01 22:55:15,Upward,7.615773105863909
2023-09-01 22:55:15,Right,3.605551275463989
2023-09-01 22:55:15,Right,6.708203932499369
2023-09-01 22:55:16,Downward,5.0
2023-09-01 22:55:16,Downward,1.0
2023-09-01 22:55:16,Left,8.0
2023-09-01 22:55:16,Upward,10.63014581273465
2023-09-01 22:55:16,Upward,5.830951894845301
2023-09-01 22:55:16,Downward,5.0
2023-09-01 22:55:16,Right,75.0066663703967
2023-09-01 22:55:16,Left,77.05841939723393
2023-09-01 22:55:16,Right,90.00555538409837
2023-09-01 22:55:16,Downward,1.0
2023-09-01 22:55:16,Right,2.23606797749979
2023-09-01 22:55:16,Downward,2.0
2023-09-01 22:55:16,Left,6.324555320336759
2023-09-01 22:55:16,Downward,2.0
2023-09-01 22:55:16,Right,18.681541692269406
2023-09-01 22:55:16,Left,37.656340767525464
2023-09-01 22:55:16,Right,20.396078054371138
2023-09-01 22:55:16,Left,23.345235059857504
2023-09-01 22:55:16,Left,31.016124838541646
2023-09-01 22:55:16,Right,1.0
2023-09-01 22:55:16,Upward,0.0
2023-09-01 22:55:16,Downward,74.02702209328699
2023-09-01 22:55:16,Downward,2.23606797749979
2023-09-01 22:55:16,Downward,32.0
2023-09-01 22:55:16,Upward,121.31364309095659
2023-09-01 22:55:16,Right,1.0
2023-09-01 22:55:16,Left,30.01666203960727
2023-09-01 22:55:16,Right,31.016124838541646
2023-09-01 22:55:16,Upward,0.0
2023-09-01 22:55:16,Upward,0.0
2023-09-01 22:55:17,Upward,1.0
2023-09-01 22:55:17,Upward,1.0
2023-09-01 22:55:17,Left,2.23606797749979
2023-09-01 22:55:17,Left,2.23606797749979
2023-09-01 22:55:17,Upward,2.8284271247461903
2023-09-01 22:55:17,Right,19.235384061671343
2023-09-01 22:55:17,Left,29.154759474226502
2023-09-01 22:55:17,Right,32.69556544854363
2023-09-01 22:55:17,Left,40.85339643163099
2023-09-01 22:55:17,Upward,3.1622776601683795
2023-09-01 22:55:17,Right,5.0
2023-09-01 22:55:17,Upward,5.0990195135927845
2023-09-01 22:55:17,Downward,4.0
2023-09-01 22:55:17,Right,34.17601498127012
2023-09-01 22:55:17,Upward,1.4142135623730951
2023-09-01 22:55:17,Upward,1.4142135623730951
2023-09-01 22:55:17,Upward,0.0
2023-09-01 22:55:17,Upward,0.0
2023-09-01 22:55:17,Left,1.0
2023-09-01 22:55:17,Upward,1.0
2023-09-01 22:55:17,Upward,0.0
2023-09-01 22:55:17,Upward,0.0
2023-09-01 22:55:17,Downward,1.0
2023-09-01 22:55:17,Downward,1.0
2023-09-01 22:55:17,Upward,0.0
2023-09-01 22:55:17,Downward,1.4142135623730951
2023-09-01 22:55:17,Right,1.0
2023-09-01 22:55:17,Downward,1.0
2023-09-01 22:55:17,Downward,1.0
2023-09-01 22:55:17,Right,27.0
2023-09-01 22:55:18,Downward,1.0
2023-09-01 22:55:18,Right,2.0
2023-09-01 22:55:18,Downward,1.0
2023-09-01 22:55:18,Upward,0.0
2023-09-01 22:55:18,Right,1.0
2023-09-01 22:55:18,Downward,1.0
2023-09-01 22:55:18,Downward,2.0
2023-09-01 22:55:18,Downward,2.23606797749979
2023-09-01 22:55:18,Downward,133.4541119636259
2023-09-01 22:55:18,Upward,114.73883387938018
2023-09-01 22:55:18,Left,44.721359549995796
2023-09-01 22:55:18,Downward,46.010868281309364
2023-09-01 22:55:18,Right,60.0
2023-09-01 22:55:18,Downward,38.3275357934736
2023-09-01 22:55:18,Downward,22.47220505424423
2023-09-01 22:55:18,Downward,57.87054518492115
2023-09-01 22:55:18,Downward,56.71860364994893
2023-09-01 22:55:18,Right,86.45229898620394
2023-09-01 22:55:18,Right,86.45229898620394
2023-09-01 22:55:18,Right,86.45229898620394
2023-09-01 22:55:18,Right,86.45229898620394
2023-09-01 22:55:18,Right,86.45229898620394
2023-09-01 22:55:18,Right,86.45229898620394
2023-09-01 22:55:18,Left,315.88605540605937
2023-09-01 22:55:18,Left,315.88605540605937
2023-09-01 22:55:18,Left,315.88605540605937
2023-09-01 22:55:18,Left,315.88605540605937
2023-09-01 22:55:18,Left,315.88605540605937
2023-09-01 22:55:18,Left,315.88605540605937
2023-09-01 22:55:18,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:19,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:20,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:21,Left,315.88605540605937
2023-09-01 22:55:22,Left,333.83978193139296
2023-09-01 22:55:22,Left,333.83978193139296
2023-09-01 22:55:22,Left,333.83978193139296
2023-09-01 22:55:22,Left,333.83978193139296
2023-09-01 22:55:22,Left,374.78660595063957
2023-09-01 22:55:22,Left,374.78660595063957
2023-09-01 22:55:22,Left,374.78660595063957
2023-09-01 22:55:22,Upward,32.0624390837628
2023-09-01 22:55:22,Upward,20.09975124224178
2023-09-01 22:55:22,Upward,3.1622776601683795
2023-09-01 22:55:22,Downward,16.492422502470642
2023-09-01 22:55:22,Downward,111.01801655587259
2023-09-01 22:55:22,Downward,82.15229759416349
2023-09-01 22:55:22,Downward,56.32051136131489
2023-09-01 22:55:22,Right,18.439088914585774
2023-09-01 22:55:22,Upward,48.08326112068523
2023-09-01 22:55:22,Upward,114.0175425099138
2023-09-01 22:55:22,Upward,55.00909015790027
2023-09-01 22:55:22,Upward,36.013886210738214
2023-09-01 22:55:22,Upward,15.033296378372908
2023-09-01 22:55:22,Downward,2.23606797749979
2023-09-01 22:55:22,Downward,17.11724276862369
2023-09-01 22:55:22,Left,291.58875149772155
2023-09-01 22:55:22,Right,276.739950133695
2023-09-01 22:55:22,Downward,22.135943621178654
2023-09-01 22:55:22,Upward,266.9082239272518
2023-09-01 22:55:22,Left,7.0710678118654755
2023-09-01 22:55:22,Right,158.26875876179733
2023-09-01 22:55:22,Left,304.19894805866767
2023-09-01 22:55:22,Downward,66.18912297349165
2023-09-01 22:55:23,Upward,0.0
2023-09-01 22:55:23,Upward,58.0
2023-09-01 22:55:23,Right,343.14137028344453
2023-09-01 22:55:23,Downward,51.10772935672255
2023-09-01 22:55:23,Downward,145.60219778561037
2023-09-01 22:55:23,Upward,220.83930809527547
2023-09-01 22:55:23,Downward,243.47895186237352
2023-09-01 22:55:23,Left,300.66592756745814
2023-09-01 22:55:23,Right,361.08863177895813
2023-09-01 22:55:23,Upward,32.89376840679705
2023-09-01 22:55:23,Left,18.35755975068582
2023-09-01 22:55:23,Left,8.54400374531753
2023-09-01 22:55:23,Left,5.385164807134504
2023-09-01 22:55:23,Downward,7.211102550927978
2023-09-01 22:55:23,Left,9.219544457292887
2023-09-01 22:55:23,Downward,10.63014581273465
2023-09-01 22:55:23,Left,14.212670403551895
2023-09-01 22:55:23,Left,12.206555615733702
2023-09-01 22:55:23,Left,221.65288177689007
2023-09-01 22:55:23,Right,234.5591609807641
2023-09-01 22:55:23,Downward,120.50726119201282
2023-09-01 22:55:23,Right,31.016124838541646
2023-09-01 22:55:23,Upward,58.412327466040935
2023-09-01 22:55:23,Downward,38.897300677553446
2023-09-01 22:55:23,Left,392.1836304589981
2023-09-01 22:55:23,Upward,6.4031242374328485
2023-09-01 22:55:23,Upward,125.06398362438324
2023-09-01 22:55:23,Right,5.0990195135927845
2023-09-01 22:55:23,Right,339.755794652571
2023-09-01 22:55:23,Upward,35.38361202590826
2023-09-01 22:55:24,Upward,98.84331034521254
2023-09-01 22:55:24,Downward,66.57326790837296
2023-09-01 22:55:24,Downward,60.959002616512684
2023-09-01 22:55:24,Right,28.42534080710379
2023-09-01 22:55:24,Right,66.40030120413611
2023-09-01 22:55:24,Downward,113.26517558367179
2023-09-01 22:55:24,Left,356.65389385228923
2023-09-01 22:55:24,Downward,5.656854249492381
